date,Rt_mean,Rt_median,Rt_lower,Rt_upper,Rt_lower50,Rt_upper50
2016-07-04,1.13242332781,1.12829575,0.96137890875,1.3245998225000002,1.068638775,1.1925551
2016-07-11,1.122327452125,1.1175755,0.950035494,1.3150335975000003,1.057969875,1.1801590499999999
2016-07-18,1.0633147998875,1.0580136,0.89564863025,1.25422163,0.9996812075,1.12016925
2016-07-25,0.9954277528125,0.9888678049999999,0.8385384939999999,1.1769308025000003,0.9364252425,1.0530439249999999
2016-08-01,0.98298074319,0.978678605,0.8244792670000001,1.1630744250000002,0.9250413575,1.0364349
2016-08-08,1.02767749085,1.0231761499999998,0.8610631814999999,1.2130307525000001,0.9682434225000001,1.08354635
2016-08-15,1.0895836079,1.087714,0.90404381225,1.2878692925000002,1.02292745,1.152251425
2016-08-22,1.097604904685,1.0957758,0.930710033,1.282686845,1.0354617,1.154123975
2016-08-29,1.075272430505,1.0712845,0.9193690875,1.251641105,1.0152242999999999,1.130446075
2016-09-05,0.9898496161575,0.983028805,0.84289482125,1.1567295675,0.9313282949999999,1.0440852999999999
2016-09-12,0.873440410285,0.86790955,0.7377677247500001,1.0294537625,0.8191770724999999,0.9228898875
2016-09-19,0.74872229011,0.7460102900000001,0.6300362107499999,0.88698116775,0.700471335,0.791987585
2016-09-26,0.649766121175,0.646942405,0.5458398427500001,0.77058229775,0.6087153000000001,0.6878665775000001
2016-10-03,0.5905615636175,0.58824958,0.49543160525,0.69974641675,0.5544748349999999,0.624108995
2016-10-10,0.577621264085,0.57493255,0.48545910275,0.6860158605,0.542438565,0.610639075
2016-10-17,0.6086086727525,0.60610634,0.5133928944999999,0.7199055872500002,0.570370215,0.64415457
2016-10-24,0.6768408377425,0.6749617299999999,0.5656851915,0.7985242445,0.635298255,0.7163729175
2016-10-31,0.787085097615,0.78371535,0.6534081932500001,0.93493199125,0.7388632725000001,0.8347031125
2016-11-07,0.842425025955,0.8398880799999999,0.7020186327500001,1.006230925,0.7886046725,0.8928348150000001
2016-11-14,0.9057047280175,0.9004255999999999,0.7542558475,1.0809483325,0.8474342525,0.95919724
2016-11-21,0.941456247625,0.9383375199999999,0.7797183035,1.1245866075000002,0.881946225,0.9961206125
2016-11-28,0.9087768416075,0.905921195,0.75726556525,1.0807149,0.8520301875,0.9618712575
2016-12-05,0.90313108068,0.90071612,0.75286785125,1.0709110800000001,0.8467010024999999,0.9554581
2016-12-12,0.92099237953,0.916887285,0.759563886,1.1009386024999999,0.8600259175,0.9764197674999999
2016-12-19,0.9533628740075,0.95127377,0.7874836757499999,1.137095975,0.8905710950000001,1.0103842250000001
2017-01-02,1.026391056235,1.0218767,0.84926090875,1.2234349350000002,0.9610674875,1.0862493
2017-01-09,1.07495640167,1.0714891500000001,0.88911122675,1.288671265,1.0038330750000002,1.137775375
2017-01-16,1.075611348065,1.0710815500000002,0.88768801625,1.2853879025000001,1.006184675,1.1411506
2017-01-23,1.0350242438425,1.02946425,0.85037373325,1.243843635,0.9668026475,1.0994969499999998
2017-01-30,0.92952820372,0.92508842,0.7688463467500001,1.1143058925,0.8685769525,0.9868022224999999
2017-02-06,0.82030846758,0.815533025,0.68088343975,0.9859288475000001,0.7663765375,0.8709853675
2017-02-13,0.741610756995,0.7386976599999999,0.61370000525,0.8931709040000001,0.6914222125,0.7872953775
2017-02-20,0.69825512843,0.6939527400000001,0.5723407515000001,0.84476682125,0.6499934675000001,0.7434061000000001
2017-02-27,0.681094860135,0.676556945,0.556508114,0.83098695425,0.632773885,0.725148385
2017-03-06,0.716078990535,0.71083772,0.5817099720000001,0.8782236920000001,0.6638153125,0.7642416249999999
2017-03-13,0.78709580223,0.7815005500000001,0.6394537669999999,0.96461207975,0.7306965675,0.8407101425
2017-03-20,0.869951500175,0.86584237,0.7047860045,1.05692857,0.8066900124999999,0.9283330375000001
2017-03-27,0.96454680203,0.95836766,0.7824949597499999,1.1680043575,0.8932655625,1.031534525
2017-04-03,1.0193929415375,1.0139653499999999,0.82897197725,1.23204317,0.94704412,1.089637025
2017-04-10,1.0439187349475,1.040249,0.8488296439999999,1.2590500225,0.9691861174999999,1.1138724
2017-04-17,1.0591674254475,1.0550302,0.86346501575,1.2837997700000001,0.9835605999999999,1.129722525
2017-04-24,1.0832193607775,1.07848735,0.88762197525,1.3126641675000001,1.00734805,1.153655175
2017-05-01,1.1018059579,1.097094,0.8991053065,1.3279365525000002,1.02557235,1.1741677750000001
2017-05-08,1.153236530055,1.1491218,0.939417737,1.389801225,1.072555025,1.229180725
2017-05-15,1.2138948003325,1.20894915,0.9949617530000001,1.4609211675,1.1292101250000002,1.2918588500000001
2017-05-22,1.2956989623975,1.2904008999999999,1.061369595,1.5614057225,1.2062245249999999,1.3774716
2017-05-29,1.3220472994325,1.3159741500000002,1.0899061825,1.5762793325,1.23668125,1.403798575
2017-06-05,1.333598604655,1.32725925,1.10679124,1.5878376375,1.248620275,1.414364425
2017-06-12,1.2775446546375,1.26990765,1.062869855,1.52284295,1.195910325,1.3538806
2017-06-19,1.20952798791,1.20247375,1.0073162100000002,1.44955324,1.132421425,1.2820501750000002
2017-06-26,1.0891708310525,1.08304505,0.9062929909999999,1.303578825,1.017737575,1.1555832750000001
2017-07-03,0.97411515513,0.969078635,0.8068018147500001,1.1753475550000003,0.9081600400000001,1.0355463249999999
2017-07-10,0.90877658698,0.9048732349999999,0.74912986225,1.09348701,0.84814361,0.9672941425
2017-07-17,0.87703194095,0.87274374,0.7198826597500001,1.0575014625,0.8172150199999999,0.9315952925
2017-07-24,0.8656920775175,0.8616611700000001,0.7138806565,1.0413296950000002,0.8070520274999999,0.9199320799999999
2017-07-31,0.88196137531,0.877338155,0.7340009559999999,1.05691749,0.8229384074999999,0.9377009325
2017-08-07,0.9151971467225,0.91158959,0.749171146,1.1029093425,0.85149565,0.97418695
2017-08-14,0.9075632977375,0.904225665,0.7379984405,1.09170461,0.8449330925,0.96802562
2017-08-21,0.9016961777125,0.897930465,0.7297643855,1.09060694,0.83793742,0.96286268
2017-08-28,0.8866174512975,0.88197554,0.7237122890000001,1.0711778725,0.82164126,0.9465863975000001
