year_month,median,lower_95,upper_95,lower_80,upper_80,D1_prop,D2_prop,D3_prop,D4_prop,D1_smooth,D2_smooth,D3_smooth,D4_smooth,dominant_raw,dominant,entropy,entropy_smooth
2017-05-01,0.1751196368,-0.006021390372499997,0.3501725341,0.057066916616,0.2901236574,0.11507936507936509,0.5634920634920635,0.29365079365079366,0.02777777777777777,0.21238711839208693,0.5476967532391661,0.19723137512738909,0.04268475324135781,DENV-2,DENV-2,1.0314084161245878,1.1135976892730406
2017-06-01,0.19103658335,0.02177140423500001,0.36383781106249996,0.07939520315000001,0.30652910875,0.17064846416382254,0.5972696245733788,0.20819112627986347,0.02389078498293515,0.20649423923255392,0.5486311326924432,0.18344330606130246,0.06143132201370044,DENV-2,DENV-2,1.025485330976175,1.1375757966156124
2017-07-01,-0.120372613,-0.29145531985,0.05771341217500003,-0.23401498192,-0.008050874736000028,0.2532467532467532,0.5454545454545454,0.1461038961038961,0.05519480519480519,0.2058838779240776,0.5285754722623699,0.17903783473643092,0.08650281507712164,DENV-2,DENV-2,1.1193410949535882,1.182087223086153
2017-08-01,-0.11031989125,-0.3047508349375,0.07299808659375003,-0.2370915435,0.008843066569999994,0.11442786069651742,0.7164179104477612,0.11442786069651742,0.05472636815920398,0.20795638399569805,0.49070936323973313,0.1842300232402067,0.11710422952436211,DENV-2,DENV-2,0.8940377584448118,1.2387082821313138
2017-09-01,-0.0627084255,-0.2425278240375,0.11617588016250001,-0.18010806278,0.055214164774999984,0.22772277227722773,0.38613861386138615,0.19306930693069307,0.19306930693069307,0.2103437585950069,0.44407903673543464,0.19959789070868175,0.14597931396087668,DENV-2,DENV-2,1.339462741369527,1.2909595430058627
2017-10-01,0.17802625369,0.011542994837499999,0.3502214284,0.06888527605200001,0.28828078758,0.2120253164556962,0.2911392405063291,0.13924050632911392,0.3575949367088608,0.21131219146814578,0.4004123335931355,0.22390071327107838,0.16437476166764042,DENV-4,DENV-2,1.3303684098065185,1.3268244746665918
2017-11-01,-0.3476061775,-0.5457652004375001,-0.14363048108124998,-0.478104121,-0.21871548100000002,0.24705882352941175,0.3411764705882353,0.2058823529411765,0.2058823529411765,0.21021210528909437,0.3651658570446468,0.25697529474062547,0.16764674292563336,DENV-2,DENV-2,1.3630797142040691,1.3442956220715176
2017-12-01,0.2296852133,0.059859507199999995,0.406857612865,0.11959285966,0.34191907320000003,0.3463414634146341,0.23414634146341465,0.3073170731707317,0.11219512195121951,0.20735476617855164,0.3451783929494314,0.2925630210608106,0.15490381981120627,DENV-1,DENV-2,1.3151964448820708,1.3418703695146932
2018-01-01,-0.0830824932,-0.25574865848,0.09123646256500001,-0.196329736464,0.028810851371999978,0.4208494208494208,0.19305019305019305,0.32432432432432434,0.06177606177606178,0.2035266531469103,0.34045868246354744,0.3261034458062766,0.12991121858326574,DENV-1,DENV-2,1.2189589493711255,1.3213855563560994
2018-02-01,-0.2290522435,-0.42158386243749996,-0.029764478817499974,-0.35527822075000004,-0.10035538625,0.1920529801324503,0.36423841059602646,0.4172185430463576,0.02649006622516556,0.20024366089874027,0.350883868914408,0.34823872596462874,0.10063374422222299,DENV-3,DENV-2,1.1456403039371774,1.2879441603176014
2018-03-01,-0.128308727375,-0.3113924283125,0.06522054124375004,-0.25351041474999997,-0.0020423452650000073,0.02721088435374149,0.5714285714285714,0.29931972789115646,0.1020408163265306,0.199103088273836,0.3712428868118402,0.35321146549621996,0.07644255941810386,DENV-2,DENV-2,1.0118007129266646,1.2533364325909682
2018-04-01,0.271244453,0.095817377085,0.43963549145,0.15741224068000004,0.37905934344,0,0.5,0.4885496183206106,0.01145038167938931,0.20113688175082203,0.40259875374929127,0.3406144403719975,0.05564992412788927,DENV-2,DENV-2,0.7477087786196228,1.2164652196688
2018-05-01,0.144078118875,-0.03345740753749999,0.317053542775,0.027054837775000003,0.257478353825,0.0311284046692607,0.5447470817120622,0.3813229571984435,0.04280155642023346,0.2069183502939602,0.43768583615012213,0.31343641598158767,0.041959397574330023,DENV-2,DENV-2,0.9414140910849498,1.1843166826616458
2018-06-01,-0.0333979275,-0.2140506054375,0.14554551452000003,-0.14919426887499998,0.08349088359999998,0.2454212454212454,0.3516483516483517,0.326007326007326,0.07692307692307693,0.21601759955054728,0.47425778306480754,0.276454112948679,0.03327050443596628,DENV-2,DENV-2,1.274983004055072,1.1534849591259286
2018-07-01,-0.1323191846,-0.30556394745,0.04964356844900001,-0.2483419268,-0.017878199180000002,0.3053435114503817,0.46946564885496184,0.17557251908396945,0.04961832061068702,0.22546510662699543,0.5064636247004477,0.23930739375920745,0.028763874913349363,DENV-2,DENV-2,1.1716931588366073,1.1246827435264588
2018-08-01,0.17515955112499998,-0.004004776012499994,0.35787150375000004,0.05437033992500001,0.29575318695,0.3535714285714286,0.4785714285714286,0.1,0.06785714285714285,0.23204345071226884,0.5350498864316381,0.20582453820840627,0.027082124647686754,DENV-2,DENV-2,1.133098655862769,1.0966833118690875
2018-09-01,-0.05511889095,-0.2403008155125,0.13554027616875003,-0.170825811675,0.0667451589,0.4891774891774891,0.4199134199134199,0.06926406926406926,0.02164502164502164,0.23102123512565642,0.560039294423752,0.18111613403114254,0.02782333641944913,DENV-1,DENV-2,0.9820263791480721,1.0723026356281093
2018-10-01,0.0779086612,-0.08955405376999999,0.25081715422000006,-0.02919034186,0.19115513975999998,0.15501519756838905,0.6352583586626139,0.17933130699088146,0.0303951367781155,0.21945039065380026,0.5832117132170257,0.16675550997558572,0.030582386153588322,DENV-2,DENV-2,0.9915850272092502,1.05264332665032
2018-11-01,0.24317466999999998,0.07246570673125,0.41511979893750006,0.132490911175,0.3562277765,0.105,0.6775,0.2075,0.01,0.19536155060271163,0.6079548222600134,0.16134038673546824,0.035343240401806655,DENV-2,DENV-2,0.8728013663132381,1.0340215374172737
2018-12-01,0.31706774375,0.15009487133750002,0.497880543,0.20801708750000003,0.43238465875,0.14381720430107528,0.6330645161290323,0.2056451612903226,0.01747311827956989,0.16249329620442376,0.6322035764826677,0.16390454661488996,0.04139858069801854,DENV-2,DENV-2,0.9642827133422325,1.0134133918524486
2019-01-01,0.319132960375,0.16096856755125002,0.4748326400000001,0.21419025349999998,0.42255555199999995,0.06336405529953917,0.771889400921659,0.14746543778801843,0.01728110599078341,0.12453361025117946,0.6545196538220074,0.17263253020654462,0.04831420572026858,DENV-2,DENV-2,0.7270672684806407,0.986484495348618
2019-02-01,-0.11407597525,-0.28392768143749997,0.04936074862500001,-0.225217168,-0.01179220336150002,0.08913649025069638,0.7367688022284122,0.1309192200557103,0.04317548746518106,0.08977480485918994,0.6703077054645229,0.1851606720607942,0.05475681761549297,DENV-2,DENV-2,0.8424240110252725,0.9558729856172444
2019-03-01,-0.29649522625,-0.467777126875,-0.132001100525,-0.40974643699999996,-0.1891811341,0.05054945054945055,0.6395604395604395,0.23736263736263735,0.07252747252747253,0.06526998649994076,0.6774526639954048,0.19789204818768596,0.05938530131696848,DENV-2,DENV-2,0.9684109139595563,0.9302255314922215
2019-04-01,0.036276130559999994,-0.118531823095,0.18999193018,-0.06507888599999999,0.13660108284,0.07692307692307693,0.5686813186813187,0.2967032967032967,0.05769230769230769,0.04673310856822469,0.6781508942719174,0.21217404863906664,0.06294194852079131,DENV-2,DENV-2,1.0433635923278266,0.909553906270126
2019-05-01,0.6327938337500001,0.478764818,0.7806389015624999,0.52967244725,0.7295883197499999,0.03304597701149425,0.5689655172413793,0.2744252873563218,0.1235632183908046,0.036044595874503614,0.6731325300708744,0.2256495824721334,0.06517329158248862,DENV-2,DENV-2,1.046765627492677,0.9001206167763398
2019-06-01,0.3130926,0.15863356230625003,0.4775015799375,0.21014467050000002,0.41584810899999997,0.04503020318506315,0.6414058209774849,0.23833058758923667,0.07523338824821527,0.03055510049058562,0.6630373639858355,0.23948289345586157,0.0669246420677174,DENV-2,DENV-2,0.96088630336787,0.9023042662350622
2019-07-01,0.2185433643,0.076103421865,0.36496898095,0.12448920527999999,0.3106179752,0.0239463601532567,0.6969987228607918,0.20721583652618136,0.07183908045977011,0.02932587128516876,0.6482201734448363,0.2537018853947699,0.06875206987522507,DENV-2,DENV-2,0.8562954876660259,0.9165616325161865
2019-08-01,-0.13241243525,-0.2855514170625,0.02592607046875001,-0.236490192,-0.02611689684,0.01381780962128966,0.7226202661207779,0.1745138178096213,0.08904810644831115,0.03175352100382715,0.6263636358201438,0.27061141964967983,0.0712714235263492,DENV-2,DENV-2,0.8139512960161237,0.9445246062388054
2019-09-01,-0.35356319599999997,-0.5104623778499999,-0.1920016648499999,-0.45425902119999995,-0.25241596600000005,0.03518267929634641,0.6414073071718539,0.2692828146143437,0.05412719891745602,0.0380801339312098,0.5962709536637995,0.2910399834398107,0.07460892896518007,DENV-2,DENV-2,0.9137612243896682,0.9856323703289732
2019-10-01,-0.121676466875,-0.2761086148,0.03719902000312505,-0.22775202762500002,-0.016808395400000002,0.05717054263565891,0.562984496124031,0.3323643410852713,0.04748062015503876,0.04822333136758695,0.5587836415021332,0.31457034931995853,0.07842267781032133,DENV-2,DENV-2,0.9978434451628879,1.0348686764908397
2019-11-01,0.170949390125,0.020710074638125003,0.31930697993750007,0.07241209415,0.2696147455,0.02690582959641255,0.5762331838565022,0.2982062780269058,0.09865470852017937,0.06243447615544619,0.5134043941521285,0.34173087180580847,0.08243025788661693,DENV-2,DENV-2,1.0042377601783055,1.088109891130297
2019-12-01,-0.10834814196199999,-0.263672971905,0.04466698591900005,-0.20459726539999998,-0.008682213902000017,0.05823148813803019,0.4385334291876348,0.4205607476635514,0.08267433501078361,0.07764025351251617,0.46812452736005244,0.3684429858628354,0.08579223326459602,DENV-2,DENV-2,1.0974327779816995,1.1323090003011378
2020-01-01,0.1392825915,-0.011468190493749988,0.29992956275,0.038872772975,0.243183064,0.08917631041524847,0.39686861810755614,0.46630360789652825,0.04765146358066712,0.09064184750240106,0.42726900107527577,0.3936141882083672,0.08847496321395601,DENV-3,DENV-2,1.0831128397989507,1.1624956039982104
2020-02-01,0.09377338575,-0.0652062817525,0.25199742418125004,-0.009537009134999996,0.195825413475,0.17712865133623368,0.2684897451833437,0.4742075823492853,0.08017402113113735,0.09629539268456502,0.39916675066973023,0.41386753981927116,0.09067031682643359,DENV-3,DENV-3,1.2157715351025649,1.1747228144309212
2020-03-01,-0.048199305,-0.18559332573499998,0.10000968129500001,-0.14107161298,0.04902903907999999,0.12061068702290076,0.3292620865139949,0.4295165394402036,0.12061068702290076,0.09269856764885688,0.38786577762696195,0.4265103530698836,0.0929253016542975,DENV-3,DENV-3,1.2389883564259456,1.172044740512968
2020-04-01,0.0027591688749999998,-0.15223291504375003,0.16004973992500002,-0.096791580775,0.10582740002499996,0.05996365838885524,0.3930950938824954,0.4258025439127801,0.12113870381586916,0.08028885050412674,0.392281256322366,0.43109226349983587,0.09633762967367143,DENV-3,DENV-3,1.1550164762903379,1.1577413236814367
2020-05-01,0.28290344125,0.12730316771875003,0.44334074125,0.18332238665,0.38630027024999997,0.05387596899224806,0.5341085271317829,0.2937984496124031,0.1182170542635659,0.06344319135447117,0.4106452072105186,0.42455339789326835,0.10135820354174187,DENV-2,DENV-3,1.1046282976227286,1.1361772087142727
2020-06-01,0.539647759,0.3971651564,0.687855491,0.4487210546,0.6362567393999999,0.04031524704455896,0.4783267656865717,0.3719308881479236,0.10942709912094574,0.045664715131732446,0.4397112243293013,0.40552961039737556,0.10909445014159067,DENV-2,DENV-2,1.0921650146992286,1.109942585339618
2020-07-01,0.23195841487500002,0.08565769921125001,0.385936479625,0.1345943862,0.33187045025,0.0340543700672318,0.4396375328851213,0.40543700672318034,0.12087109032446652,0.03129110946660556,0.4716910569230651,0.37719020165108785,0.11982763195924152,DENV-2,DENV-2,1.097821737945942,1.084849891689113
2020-08-01,-0.1740131951,-0.313716395125,-0.027353344748,-0.2666138776,-0.0788758017,0.02257969303423849,0.4868654073199528,0.3863636363636363,0.10419126328217236,0.020518234993352712,0.501757257392043,0.34276444524516136,0.13496006236944286,DENV-2,DENV-2,1.0390768809770472,1.0630709686467714
