Year,Week,date,Month,D1_prop,D2_prop,D3_prop,D4_prop
2018,40,2018-10-01,2018-10,0.15501519756838905,0.6352583586626139,0.17933130699088146,0.030395136778115502
2018,41,2018-10-08,2018-10,0.15501519756838905,0.6352583586626139,0.17933130699088146,0.030395136778115502
2018,42,2018-10-15,2018-10,0.15501519756838905,0.6352583586626139,0.17933130699088146,0.030395136778115502
2018,43,2018-10-22,2018-10,0.15501519756838905,0.6352583586626139,0.17933130699088146,0.030395136778115502
2018,44,2018-10-29,2018-10,0.15501519756838905,0.6352583586626139,0.17933130699088146,0.030395136778115502
2018,45,2018-11-05,2018-11,0.105,0.6775,0.2075,0.01
2018,46,2018-11-12,2018-11,0.105,0.6775,0.2075,0.01
2018,47,2018-11-19,2018-11,0.105,0.6775,0.2075,0.01
2018,48,2018-11-26,2018-11,0.105,0.6775,0.2075,0.01
2018,49,2018-12-03,2018-12,0.14381720430107528,0.6330645161290323,0.2056451612903226,0.01747311827956989
2018,50,2018-12-10,2018-12,0.14381720430107528,0.6330645161290323,0.2056451612903226,0.01747311827956989
2018,51,2018-12-17,2018-12,0.14381720430107528,0.6330645161290323,0.2056451612903226,0.01747311827956989
2018,52,2018-12-24,2018-12,0.14381720430107528,0.6330645161290323,0.2056451612903226,0.01747311827956989
2019,1,2018-12-31,2018-12,0.14381720430107528,0.6330645161290323,0.2056451612903226,0.01747311827956989
2019,2,2019-01-07,2019-01,0.06336405529953917,0.771889400921659,0.14746543778801843,0.01728110599078341
2019,3,2019-01-14,2019-01,0.06336405529953917,0.771889400921659,0.14746543778801843,0.01728110599078341
2019,4,2019-01-21,2019-01,0.06336405529953917,0.771889400921659,0.14746543778801843,0.01728110599078341
2019,5,2019-01-28,2019-01,0.06336405529953917,0.771889400921659,0.14746543778801843,0.01728110599078341
2019,6,2019-02-04,2019-02,0.08913649025069638,0.7367688022284122,0.1309192200557103,0.04317548746518106
2019,7,2019-02-11,2019-02,0.08913649025069638,0.7367688022284122,0.1309192200557103,0.04317548746518106
2019,8,2019-02-18,2019-02,0.08913649025069638,0.7367688022284122,0.1309192200557103,0.04317548746518106
2019,9,2019-02-25,2019-02,0.08913649025069638,0.7367688022284122,0.1309192200557103,0.04317548746518106
2019,10,2019-03-04,2019-03,0.05054945054945055,0.6395604395604395,0.23736263736263735,0.07252747252747253
2019,11,2019-03-11,2019-03,0.05054945054945055,0.6395604395604395,0.23736263736263735,0.07252747252747253
2019,12,2019-03-18,2019-03,0.05054945054945055,0.6395604395604395,0.23736263736263735,0.07252747252747253
2019,13,2019-03-25,2019-03,0.05054945054945055,0.6395604395604395,0.23736263736263735,0.07252747252747253
2019,14,2019-04-01,2019-04,0.07692307692307693,0.5686813186813187,0.2967032967032967,0.057692307692307696
2019,15,2019-04-08,2019-04,0.07692307692307693,0.5686813186813187,0.2967032967032967,0.057692307692307696
2019,16,2019-04-15,2019-04,0.07692307692307693,0.5686813186813187,0.2967032967032967,0.057692307692307696
2019,17,2019-04-22,2019-04,0.07692307692307693,0.5686813186813187,0.2967032967032967,0.057692307692307696
2019,18,2019-04-29,2019-04,0.07692307692307693,0.5686813186813187,0.2967032967032967,0.057692307692307696
2019,19,2019-05-06,2019-05,0.033045977011494254,0.5689655172413793,0.2744252873563218,0.1235632183908046
2019,20,2019-05-13,2019-05,0.033045977011494254,0.5689655172413793,0.2744252873563218,0.1235632183908046
2019,21,2019-05-20,2019-05,0.033045977011494254,0.5689655172413793,0.2744252873563218,0.1235632183908046
2019,22,2019-05-27,2019-05,0.033045977011494254,0.5689655172413793,0.2744252873563218,0.1235632183908046
2019,23,2019-06-03,2019-06,0.04503020318506315,0.6414058209774849,0.23833058758923667,0.07523338824821527
2019,24,2019-06-10,2019-06,0.04503020318506315,0.6414058209774849,0.23833058758923667,0.07523338824821527
2019,25,2019-06-17,2019-06,0.04503020318506315,0.6414058209774849,0.23833058758923667,0.07523338824821527
2019,26,2019-06-24,2019-06,0.04503020318506315,0.6414058209774849,0.23833058758923667,0.07523338824821527
2019,27,2019-07-01,2019-07,0.023946360153256706,0.6969987228607918,0.20721583652618136,0.07183908045977011
2019,28,2019-07-08,2019-07,0.023946360153256706,0.6969987228607918,0.20721583652618136,0.07183908045977011
2019,29,2019-07-15,2019-07,0.023946360153256706,0.6969987228607918,0.20721583652618136,0.07183908045977011
2019,30,2019-07-22,2019-07,0.023946360153256706,0.6969987228607918,0.20721583652618136,0.07183908045977011
2019,31,2019-07-29,2019-07,0.023946360153256706,0.6969987228607918,0.20721583652618136,0.07183908045977011
2019,32,2019-08-05,2019-08,0.013817809621289662,0.7226202661207779,0.1745138178096213,0.08904810644831115
2019,33,2019-08-12,2019-08,0.013817809621289662,0.7226202661207779,0.1745138178096213,0.08904810644831115
2019,34,2019-08-19,2019-08,0.013817809621289662,0.7226202661207779,0.1745138178096213,0.08904810644831115
2019,35,2019-08-26,2019-08,0.013817809621289662,0.7226202661207779,0.1745138178096213,0.08904810644831115
2019,36,2019-09-02,2019-09,0.035182679296346414,0.6414073071718539,0.2692828146143437,0.05412719891745602
2019,37,2019-09-09,2019-09,0.035182679296346414,0.6414073071718539,0.2692828146143437,0.05412719891745602
2019,38,2019-09-16,2019-09,0.035182679296346414,0.6414073071718539,0.2692828146143437,0.05412719891745602
2019,39,2019-09-23,2019-09,0.035182679296346414,0.6414073071718539,0.2692828146143437,0.05412719891745602
2019,40,2019-09-30,2019-09,0.035182679296346414,0.6414073071718539,0.2692828146143437,0.05412719891745602
2019,41,2019-10-07,2019-10,0.05717054263565891,0.562984496124031,0.3323643410852713,0.04748062015503876
2019,42,2019-10-14,2019-10,0.05717054263565891,0.562984496124031,0.3323643410852713,0.04748062015503876
2019,43,2019-10-21,2019-10,0.05717054263565891,0.562984496124031,0.3323643410852713,0.04748062015503876
2019,44,2019-10-28,2019-10,0.05717054263565891,0.562984496124031,0.3323643410852713,0.04748062015503876
2019,45,2019-11-04,2019-11,0.026905829596412557,0.5762331838565022,0.2982062780269058,0.09865470852017937
2019,46,2019-11-11,2019-11,0.026905829596412557,0.5762331838565022,0.2982062780269058,0.09865470852017937
2019,47,2019-11-18,2019-11,0.026905829596412557,0.5762331838565022,0.2982062780269058,0.09865470852017937
2019,48,2019-11-25,2019-11,0.026905829596412557,0.5762331838565022,0.2982062780269058,0.09865470852017937
2019,49,2019-12-02,2019-12,0.058231488138030196,0.43853342918763477,0.4205607476635514,0.08267433501078361
2019,50,2019-12-09,2019-12,0.058231488138030196,0.43853342918763477,0.4205607476635514,0.08267433501078361
2019,51,2019-12-16,2019-12,0.058231488138030196,0.43853342918763477,0.4205607476635514,0.08267433501078361
2019,52,2019-12-23,2019-12,0.058231488138030196,0.43853342918763477,0.4205607476635514,0.08267433501078361
2020,1,2019-12-30,2019-12,0.058231488138030196,0.43853342918763477,0.4205607476635514,0.08267433501078361
2020,2,2020-01-06,2020-01,0.08917631041524847,0.39686861810755614,0.46630360789652825,0.047651463580667124
2020,3,2020-01-13,2020-01,0.08917631041524847,0.39686861810755614,0.46630360789652825,0.047651463580667124
2020,4,2020-01-20,2020-01,0.08917631041524847,0.39686861810755614,0.46630360789652825,0.047651463580667124
2020,5,2020-01-27,2020-01,0.08917631041524847,0.39686861810755614,0.46630360789652825,0.047651463580667124
2020,6,2020-02-03,2020-02,0.17712865133623368,0.2684897451833437,0.4742075823492853,0.08017402113113735
2020,7,2020-02-10,2020-02,0.17712865133623368,0.2684897451833437,0.4742075823492853,0.08017402113113735
2020,8,2020-02-17,2020-02,0.17712865133623368,0.2684897451833437,0.4742075823492853,0.08017402113113735
2020,9,2020-02-24,2020-02,0.17712865133623368,0.2684897451833437,0.4742075823492853,0.08017402113113735
2020,10,2020-03-02,2020-03,0.12061068702290076,0.3292620865139949,0.42951653944020357,0.12061068702290076
2020,11,2020-03-09,2020-03,0.12061068702290076,0.3292620865139949,0.42951653944020357,0.12061068702290076
2020,12,2020-03-16,2020-03,0.12061068702290076,0.3292620865139949,0.42951653944020357,0.12061068702290076
2020,13,2020-03-23,2020-03,0.12061068702290076,0.3292620865139949,0.42951653944020357,0.12061068702290076
2020,14,2020-03-30,2020-03,0.12061068702290076,0.3292620865139949,0.42951653944020357,0.12061068702290076
2020,15,2020-04-06,2020-04,0.05996365838885524,0.39309509388249547,0.4258025439127801,0.12113870381586916
2020,16,2020-04-13,2020-04,0.05996365838885524,0.39309509388249547,0.4258025439127801,0.12113870381586916
2020,17,2020-04-20,2020-04,0.05996365838885524,0.39309509388249547,0.4258025439127801,0.12113870381586916
2020,18,2020-04-27,2020-04,0.05996365838885524,0.39309509388249547,0.4258025439127801,0.12113870381586916
2020,19,2020-05-04,2020-05,0.053875968992248065,0.5341085271317829,0.2937984496124031,0.1182170542635659
2020,20,2020-05-11,2020-05,0.053875968992248065,0.5341085271317829,0.2937984496124031,0.1182170542635659
2020,21,2020-05-18,2020-05,0.053875968992248065,0.5341085271317829,0.2937984496124031,0.1182170542635659
2020,22,2020-05-25,2020-05,0.053875968992248065,0.5341085271317829,0.2937984496124031,0.1182170542635659
2020,23,2020-06-01,2020-06,0.04031524704455896,0.4783267656865717,0.37193088814792363,0.10942709912094574
2020,24,2020-06-08,2020-06,0.04031524704455896,0.4783267656865717,0.37193088814792363,0.10942709912094574
2020,25,2020-06-15,2020-06,0.04031524704455896,0.4783267656865717,0.37193088814792363,0.10942709912094574
2020,26,2020-06-22,2020-06,0.04031524704455896,0.4783267656865717,0.37193088814792363,0.10942709912094574
2020,27,2020-06-29,2020-06,0.04031524704455896,0.4783267656865717,0.37193088814792363,0.10942709912094574
2020,28,2020-07-06,2020-07,0.034054370067231804,0.4396375328851213,0.40543700672318034,0.12087109032446652
2020,29,2020-07-13,2020-07,0.034054370067231804,0.4396375328851213,0.40543700672318034,0.12087109032446652
2020,30,2020-07-20,2020-07,0.034054370067231804,0.4396375328851213,0.40543700672318034,0.12087109032446652
2020,31,2020-07-27,2020-07,0.034054370067231804,0.4396375328851213,0.40543700672318034,0.12087109032446652
2020,32,2020-08-03,2020-08,0.02257969303423849,0.48686540731995276,0.38636363636363635,0.10419126328217237
2020,33,2020-08-10,2020-08,0.02257969303423849,0.48686540731995276,0.38636363636363635,0.10419126328217237
2020,34,2020-08-17,2020-08,0.02257969303423849,0.48686540731995276,0.38636363636363635,0.10419126328217237
2020,35,2020-08-24,2020-08,0.02257969303423849,0.48686540731995276,0.38636363636363635,0.10419126328217237
2020,36,2020-08-31,2020-08,0.02257969303423849,0.48686540731995276,0.38636363636363635,0.10419126328217237
2020,37,2020-09-07,2020-09,0.004736129905277402,0.5297699594046008,0.3301759133964817,0.13531799729364005
2020,38,2020-09-14,2020-09,0.004736129905277402,0.5297699594046008,0.3301759133964817,0.13531799729364005
2020,39,2020-09-21,2020-09,0.004736129905277402,0.5297699594046008,0.3301759133964817,0.13531799729364005
2020,40,2020-09-28,2020-09,0.004736129905277402,0.5297699594046008,0.3301759133964817,0.13531799729364005
2020,41,2020-10-05,2020-10,0.007159904534606206,0.55648369132856,0.2744630071599045,0.1618933969769292
2020,42,2020-10-12,2020-10,0.007159904534606206,0.55648369132856,0.2744630071599045,0.1618933969769292
2020,43,2020-10-19,2020-10,0.007159904534606206,0.55648369132856,0.2744630071599045,0.1618933969769292
2020,44,2020-10-26,2020-10,0.007159904534606206,0.55648369132856,0.2744630071599045,0.1618933969769292
2020,45,2020-11-02,2020-11,0.00048123195380173246,0.49759384023099135,0.27863330125120306,0.22329162656400384
2020,46,2020-11-09,2020-11,0.00048123195380173246,0.49759384023099135,0.27863330125120306,0.22329162656400384
2020,47,2020-11-16,2020-11,0.00048123195380173246,0.49759384023099135,0.27863330125120306,0.22329162656400384
2020,48,2020-11-23,2020-11,0.00048123195380173246,0.49759384023099135,0.27863330125120306,0.22329162656400384
2020,49,2020-11-30,2020-11,0.00048123195380173246,0.49759384023099135,0.27863330125120306,0.22329162656400384
2020,50,2020-12-07,2020-12,0.002976190476190476,0.4226190476190476,0.34325396825396826,0.23115079365079366
2020,51,2020-12-14,2020-12,0.002976190476190476,0.4226190476190476,0.34325396825396826,0.23115079365079366
2020,52,2020-12-21,2020-12,0.002976190476190476,0.4226190476190476,0.34325396825396826,0.23115079365079366
2021,1,2021-01-04,2021-01,0.0,0.5383480825958702,0.2153392330383481,0.24631268436578171
2021,2,2021-01-11,2021-01,0.0,0.5383480825958702,0.2153392330383481,0.24631268436578171
2021,3,2021-01-18,2021-01,0.0,0.5383480825958702,0.2153392330383481,0.24631268436578171
2021,4,2021-01-25,2021-01,0.0,0.5383480825958702,0.2153392330383481,0.24631268436578171
2021,5,2021-02-01,2021-02,0.0,0.41203703703703703,0.41975308641975306,0.16820987654320987
2021,6,2021-02-08,2021-02,0.0,0.41203703703703703,0.41975308641975306,0.16820987654320987
2021,7,2021-02-15,2021-02,0.0,0.41203703703703703,0.41975308641975306,0.16820987654320987
2021,8,2021-02-22,2021-02,0.0,0.41203703703703703,0.41975308641975306,0.16820987654320987
2021,9,2021-03-01,2021-03,0.005050505050505051,0.31691919191919193,0.38636363636363635,0.2916666666666667
2021,10,2021-03-08,2021-03,0.005050505050505051,0.31691919191919193,0.38636363636363635,0.2916666666666667
2021,11,2021-03-15,2021-03,0.005050505050505051,0.31691919191919193,0.38636363636363635,0.2916666666666667
2021,12,2021-03-22,2021-03,0.005050505050505051,0.31691919191919193,0.38636363636363635,0.2916666666666667
2021,13,2021-03-29,2021-03,0.005050505050505051,0.31691919191919193,0.38636363636363635,0.2916666666666667
2021,14,2021-04-05,2021-04,0.0,0.41216216216216217,0.41216216216216217,0.17567567567567569
2021,15,2021-04-12,2021-04,0.0,0.41216216216216217,0.41216216216216217,0.17567567567567569
2021,16,2021-04-19,2021-04,0.0,0.41216216216216217,0.41216216216216217,0.17567567567567569
2021,17,2021-04-26,2021-04,0.0,0.41216216216216217,0.41216216216216217,0.17567567567567569
2021,18,2021-05-03,2021-05,0.0,0.3903301886792453,0.5035377358490566,0.10613207547169812
2021,19,2021-05-10,2021-05,0.0,0.3903301886792453,0.5035377358490566,0.10613207547169812
2021,20,2021-05-17,2021-05,0.0,0.3903301886792453,0.5035377358490566,0.10613207547169812
2021,21,2021-05-24,2021-05,0.0,0.3903301886792453,0.5035377358490566,0.10613207547169812
2021,22,2021-05-31,2021-05,0.0,0.3903301886792453,0.5035377358490566,0.10613207547169812
2021,23,2021-06-07,2021-06,0.0,0.2634338138925295,0.6107470511140236,0.1258191349934469
2021,24,2021-06-14,2021-06,0.0,0.2634338138925295,0.6107470511140236,0.1258191349934469
2021,25,2021-06-21,2021-06,0.0,0.2634338138925295,0.6107470511140236,0.1258191349934469
2021,26,2021-06-28,2021-06,0.0,0.2634338138925295,0.6107470511140236,0.1258191349934469
2021,27,2021-07-05,2021-07,0.012441679626749611,0.19284603421461896,0.7216174183514774,0.07309486780715396
2021,28,2021-07-12,2021-07,0.012441679626749611,0.19284603421461896,0.7216174183514774,0.07309486780715396
2021,29,2021-07-19,2021-07,0.012441679626749611,0.19284603421461896,0.7216174183514774,0.07309486780715396
2021,30,2021-07-26,2021-07,0.012441679626749611,0.19284603421461896,0.7216174183514774,0.07309486780715396
2021,31,2021-08-02,2021-08,0.0026917900403768506,0.27456258411843876,0.6850605652759085,0.03768506056527591
2021,32,2021-08-09,2021-08,0.0026917900403768506,0.27456258411843876,0.6850605652759085,0.03768506056527591
2021,33,2021-08-16,2021-08,0.0026917900403768506,0.27456258411843876,0.6850605652759085,0.03768506056527591
2021,34,2021-08-23,2021-08,0.0026917900403768506,0.27456258411843876,0.6850605652759085,0.03768506056527591
2021,35,2021-08-30,2021-08,0.0026917900403768506,0.27456258411843876,0.6850605652759085,0.03768506056527591
2021,36,2021-09-06,2021-09,0.0,0.05702917771883289,0.9190981432360743,0.023872679045092837
2021,37,2021-09-13,2021-09,0.0,0.05702917771883289,0.9190981432360743,0.023872679045092837
2021,38,2021-09-20,2021-09,0.0,0.05702917771883289,0.9190981432360743,0.023872679045092837
2021,39,2021-09-27,2021-09,0.0,0.05702917771883289,0.9190981432360743,0.023872679045092837
2021,40,2021-10-04,2021-10,0.00902061855670103,0.05283505154639175,0.9381443298969072,0.0
2021,41,2021-10-11,2021-10,0.00902061855670103,0.05283505154639175,0.9381443298969072,0.0
2021,42,2021-10-18,2021-10,0.00902061855670103,0.05283505154639175,0.9381443298969072,0.0
2021,43,2021-10-25,2021-10,0.00902061855670103,0.05283505154639175,0.9381443298969072,0.0
2021,44,2021-11-01,2021-11,0.0011248593925759281,0.0922384701912261,0.906636670416198,0.0
2021,45,2021-11-08,2021-11,0.0011248593925759281,0.0922384701912261,0.906636670416198,0.0
2021,46,2021-11-15,2021-11,0.0011248593925759281,0.0922384701912261,0.906636670416198,0.0
2021,47,2021-11-22,2021-11,0.0011248593925759281,0.0922384701912261,0.906636670416198,0.0
2021,48,2021-11-29,2021-11,0.0011248593925759281,0.0922384701912261,0.906636670416198,0.0
2021,49,2021-12-06,2021-12,0.0,0.09273182957393483,0.8972431077694235,0.010025062656641603
