date,cases,temp_std,rain_std
2014-04-07,240,-0.0422696417852857,-0.7221355452016532
2014-04-14,245,-0.574730774596649,1.4960774904318503
2014-04-21,235,0.7322192786676173,-0.7052026212655196
2014-04-28,282,0.44178593349778167,0.14483016032838794
2014-05-05,251,-0.2520270577412761,0.2599740430940965
2014-05-12,261,0.6031377919254681,-0.7221355452016532
2014-05-19,291,0.5063266768688522,-0.6340843407337584
2014-05-26,428,0.9903822521519157,-0.711975790839973
2014-06-02,456,1.071058181365757,0.37173134107257827
2014-06-09,459,0.4901914910260856,0.42930328245543264
2014-06-16,506,-0.009999270099744401,0.45639596075324634
2014-06-23,551,0.5063266768688522,-0.007566155096814582
2014-06-30,671,0.5547322343971602,0.46655571511492666
2014-07-07,891,1.426032269906671,0.06016554064771988
2014-07-14,819,1.9584934027180343,-0.6442440950954386
2014-07-21,746,1.1840044822651394,-0.7221355452016532
2014-07-28,634,0.29656926091286184,0.04661920149881303
2014-08-04,484,0.18362296001347933,0.6291117849018093
2014-08-11,545,1.296950783164522,-0.43766242307460845
2014-08-18,438,1.6841952433909693,-0.7221355452016532
2014-08-25,418,0.3611100042839324,0.8289202873481859
2014-09-01,367,-0.20362150021297215,-0.24462709020268525
2014-09-08,339,-0.80062337639541,0.815373948199279
2014-09-15,362,0.19975814585624999,0.08387163415830691
2014-09-22,397,-1.0587863498797083,2.6204236397911225
2014-09-29,345,0.08681184495686747,-0.3970234056278878
2014-10-06,339,0.5870026060826975,-0.5324867971169567
2014-10-13,278,0.9419766946236117,0.47332888468937995
2014-10-20,297,0.5547322343971602,0.3886642650087119
2014-10-27,213,0.5708674202399269,-0.49862094924468947
2014-11-03,186,1.0871933672085234,-0.7221355452016532
2014-11-10,169,0.2642988892273206,0.5512203347955947
2014-11-17,158,0.2804340750700912,-0.35977097296839383
2014-11-24,149,0.32883963259839916,0.8966519830927203
2014-12-01,162,-0.2520270577412761,2.603490715854989
2014-12-08,212,-1.026515978194175,-0.5324867971169567
2014-12-15,177,-0.7360826330243354,-0.1362563770114301
2014-12-22,198,-0.4295141020117292,0.815373948199279
2014-12-29,188,-0.80062337639541,0.9034251526671738
2015-01-05,158,0.3772451901267071,0.47332888468937995
2015-01-05,257,-1.3169493233640066,-0.007566155096814582
2015-01-12,228,-1.7848697128042994,0.44623620639156625
2015-01-19,237,-1.7364641552759994,0.3378654932003111
2015-01-26,259,-2.0107623146030646,0.8018276090503722
2015-02-02,212,-2.0107623146030646,0.8018276090503722
2015-02-09,173,-0.9458400489803298,-0.7221355452016532
2015-02-16,100,-1.0587863498797083,-0.7221355452016532
2015-02-23,172,-1.1555974649363243,-0.7221355452016532
2015-03-02,190,-1.8655456420181447,-0.20060148796873783
2015-03-09,110,-1.4137604384206226,-0.7221355452016532
2015-03-16,91,-0.7199474471815688,-0.7221355452016532
2015-03-23,130,-0.09067519931358563,-0.7221355452016532
2015-03-30,91,0.18362296001347933,-0.7221355452016532
2015-04-06,107,-0.39724373032619187,0.8356934569226394
2015-04-13,137,0.29656926091286184,-0.7221355452016532
2015-04-20,113,0.6192729777682348,-0.7221355452016532
2015-04-27,120,-0.10681038515635627,0.35141183234921797
2015-05-04,135,1.1033285530512942,-0.3191319555216731
2015-05-11,158,1.5067081991205162,-0.43766242307460845
2015-05-18,109,0.7322192786676173,0.0940313885199871
2015-05-25,180,-0.28429742942681335,-0.6544038494571187
2015-06-01,152,0.8613007654097664,-0.34283804903226023
2015-06-08,193,0.9742470663091449,0.17192283862620164
2015-06-15,207,0.9581118804663783,-0.46475510137242226
2015-06-22,240,1.248545225636214,-0.7221355452016532
2015-06-29,242,1.4098970840639005,0.9406775853266679
2015-07-06,272,0.022271101585792888,-0.34283804903226023
2015-07-13,263,1.1840044822651394,-0.1972149031815111
2015-07-20,293,2.103710075302954,-0.7221355452016532
2015-07-27,250,1.1678692964223687,0.0940313885199871
2015-08-03,226,1.3776267123783632,-0.04143200296908181
2015-08-10,221,1.6196545000198947,0.8966519830927203
2015-08-17,250,1.4905730132777417,-0.7052026212655196
2015-08-24,225,0.4579211193405483,-0.47152827094687566
2015-08-31,246,-0.6876770754960315,1.9837456997924985
2015-09-07,217,0.5224618627116189,1.4554384729851295
2015-09-14,303,1.0549229955229902,-0.7221355452016532
2015-09-21,214,0.9903822521519157,0.026299692775452646
2015-09-28,257,1.3937618982211297,-0.6611770190315721
2015-10-05,235,0.5547322343971602,-0.12948320743697667
2015-10-12,235,0.6192729777682348,-0.10239052913916286
2015-10-19,224,1.0549229955229902,-0.5561928906275438
2015-10-26,246,0.3772451901267071,0.3547984171364446
2015-11-02,266,0.5385970485543895,-0.711975790839973
2015-11-09,198,1.3453563406928297,-0.45459534701074206
2015-11-16,254,1.426032269906671,-0.7052026212655196
2015-11-23,286,-0.0422696417852857,0.2870667213919102
2015-11-30,259,0.11908221664240476,-0.711975790839973
2015-12-07,357,0.23202851754178727,-0.6713367733932524
2015-12-14,333,0.038406287428559525,-0.34283804903226023
2015-12-21,372,-0.17135112852743087,0.32770573883863097
2016-01-04,549,-0.12294557099912692,0.5105813173488739
2016-01-11,628,-0.6231363321249569,3.064066246917823
2016-01-18,636,-0.09067519931358563,-0.43766242307460845
2016-01-25,630,-0.058404827628052346,0.30061306054081727
2016-02-01,530,0.6031377919254681,-0.6611770190315721
2016-02-08,420,0.5063266768688522,-0.10916369871361627
2016-02-15,593,0.7644896503531546,0.6087922761784489
2016-02-22,512,0.69994890698208,-0.43766242307460845
2016-02-29,412,0.29656926091286184,0.2599740430940965
2016-03-07,397,-0.2520270577412761,-0.6882696973293859
2016-03-14,374,-0.4295141020117292,0.5004215629871936
2016-03-21,308,-0.09067519931358563,1.7128189168143608
2016-03-28,377,0.6354081636110054,-0.7052026212655196
2016-04-04,292,1.1355989247368314,-0.7052026212655196
2016-04-11,225,1.20013966810791,-0.7221355452016532
2016-04-18,231,1.2808155973217512,-0.711975790839973
2016-04-25,244,1.7648711726048145,-0.7221355452016532
2016-05-02,181,1.5067081991205162,-0.42072949913847485
2016-05-09,217,1.9100878451897345,-0.3259051250961266
2016-05-16,212,2.1843860045167993,-0.7052026212655196
2016-05-23,198,1.1517341105796022,0.5850861826678619
2016-05-30,220,2.103710075302954,-0.7052026212655196
2016-06-06,160,1.5712489424915868,-0.42750266871292825
2016-06-13,193,0.9097063229380704,3.3756320473426817
2016-06-20,215,1.748735986762044,0.43946303681711296
2016-06-27,234,0.19975814585624999,-0.6950428669038394
2016-07-04,247,1.022652623837453,-0.576512399350904
2016-07-11,223,-0.026134455942515053,1.1167799942624572
2016-07-18,266,0.6192729777682348,1.6518603906442793
2016-07-25,222,2.119845261145725,-0.7221355452016532
2016-08-01,211,1.9423582168752678,-0.651017264669892
2016-08-08,198,0.1674877741707127,-0.5494197210530903
2016-08-15,222,-1.0587863498797083,3.3620857081937743
2016-08-22,274,-0.058404827628052346,-0.7221355452016532
2016-08-29,311,0.651543349453772,0.561380089157275
2016-09-05,242,1.474437827434975,-0.48846119488300926
2016-09-12,174,1.3776267123783632,-0.3529978033939404
2016-09-19,173,1.0065174379946822,0.3209325692641775
2016-09-26,138,0.32883963259839916,0.1583764994772948
2016-10-03,125,-0.026134455942515053,0.026299692775452646
2016-10-10,94,0.05454147327133018,1.07275439202851
2016-10-17,108,0.42565074765501104,-0.21414782711764474
2016-10-24,84,0.9581118804663783,-0.48168802530855587
2016-10-31,86,-0.17135112852743087,2.1327554304304748
2016-11-07,84,1.8616822876614265,-0.47830144052132917
2016-11-14,72,0.7806248361959253,-0.45798193179796876
2016-11-21,75,-1.1071919074080163,0.913584907028854
2016-11-28,86,-0.2520270577412761,-0.43766242307460845
2016-12-05,59,-0.6554067038104903,2.058250565111486
2016-12-12,81,-0.8974344914520219,3.5822137193635113
2016-12-19,72,-0.31656780111235067,-0.566352644989224
2017-01-02,70,-0.8328937480809473,-0.061751511692442196
2017-01-09,91,-0.38110854448342524,2.0311578868136726
2017-01-16,75,-0.009999270099744401,-0.7018160364782928
2017-01-23,66,-0.6715418896532609,-0.7221355452016532
2017-01-30,62,-0.3488381727978839,-0.7221355452016532
2017-02-06,77,-0.5424604029111117,-0.7221355452016532
2017-02-13,53,-1.5267067393200011,-0.7221355452016532
2017-02-20,54,-2.2689252880873627,-0.7221355452016532
2017-02-27,41,-1.3653548808923146,-0.7221355452016532
2017-03-06,32,-1.30081413752124,-0.7221355452016532
2017-03-13,35,-1.4137604384206226,-0.7221355452016532
2017-03-20,32,-1.0426511640369418,-0.7221355452016532
2017-03-27,50,-1.5912474826910796,-0.7221355452016532
2017-04-03,37,-0.9297048631375592,-0.7221355452016532
2017-04-10,32,-0.12294557099912692,-0.7221355452016532
2017-04-17,51,0.1029470307996341,-0.7221355452016532
2017-04-24,37,-0.3488381727978839,-0.7221355452016532
2017-05-01,42,0.15135258832794204,-0.7221355452016532
2017-05-08,48,-0.07454001347081898,-0.7221355452016532
2017-05-15,50,0.11908221664240476,-0.7221355452016532
2017-05-22,50,-0.5101900312255744,-0.7221355452016532
2017-05-29,66,0.5708674202399269,-0.7221355452016532
2017-06-05,62,0.4579211193405483,-0.7221355452016532
2017-06-12,80,1.071058181365757,-0.7221355452016532
2017-06-19,73,0.15135258832794204,-0.7221355452016532
2017-06-26,75,0.7483544645103839,-0.7221355452016532
2017-07-03,63,1.4905730132777417,-0.7221355452016532
2017-07-10,53,0.7160840928248466,-0.7221355452016532
2017-07-17,51,-0.12294557099912692,-0.7221355452016532
2017-07-24,67,-0.09067519931358563,-0.7221355452016532
2017-07-31,60,-0.23589187189850544,-0.7221355452016532
2017-08-07,56,-0.8167585622381807,-0.7221355452016532
2017-08-14,53,0.8451655795669958,-0.7221355452016532
2017-08-21,52,1.2808155973217512,-0.7221355452016532
2017-08-28,33,1.4421674557494377,-0.7221355452016532
2017-09-04,40,-0.5424604029111117,-0.7221355452016532
2017-09-11,53,-0.17135112852743087,-0.7221355452016532
2017-09-18,59,1.2162748539506767,-0.7221355452016532
2017-09-25,39,1.1033285530512942,-0.7221355452016532
2017-10-02,52,0.7160840928248466,-0.7221355452016532
2017-10-09,55,0.8451655795669958,-0.7221355452016532
2017-10-16,63,0.23202851754178727,-0.7221355452016532
2017-10-23,77,0.29656926091286184,-0.7221355452016532
2017-10-30,62,-0.13908075684189355,-0.7221355452016532
2017-11-06,44,1.1840044822651394,-0.7221355452016532
2017-11-13,50,3.0395508541835436,-0.7221355452016532
2017-11-20,24,0.21589333169902064,-0.7221355452016532
2017-11-27,38,-0.026134455942515053,-0.7221355452016532
2017-12-04,34,-1.0426511640369418,-0.7221355452016532
2017-12-11,40,-0.17135112852743087,-0.7221355452016532
2017-12-18,51,-0.5263252170683451,-0.7221355452016532
2017-12-25,66,0.44178593349777767,-0.7221355452016532
2017-12-25,66,0.038406287428559525,-0.7221355452016532
2018-01-01,83,-0.8974344914520219,-0.7221355452016532
2018-01-08,68,-0.4617844736972705,-0.7221355452016532
2018-01-15,54,-1.4298956242633931,-0.7221355452016532
2018-01-22,45,-0.9458400489803298,-0.7221355452016532
2018-01-29,48,-1.6396530402193836,-0.7221355452016532
2018-02-05,50,-3.5113345979805546,-0.7221355452016532
2018-02-12,28,-1.026515978194175,-0.7221355452016532
2018-02-19,39,-0.5585955887538824,-0.7221355452016532
2018-02-26,51,-0.38110854448342524,-0.7221355452016532
2018-03-05,37,-1.3330845092067813,-0.7221355452016532
2018-03-12,39,-0.31656780111235067,-0.7221355452016532
2018-03-19,36,-0.28429742942681335,-0.7221355452016532
2018-03-26,24,0.1029470307996341,-0.7221355452016532
2018-04-02,38,0.08681184495686747,-0.7221355452016532
2018-04-09,38,0.925841508780837,-0.7221355452016532
2018-04-16,56,0.9097063229380704,-0.7221355452016532
2018-04-23,56,-0.7844881905526434,-0.7221355452016532
2018-04-30,77,0.8128952078814585,-0.7221355452016532
2018-05-07,62,1.1840044822651394,-0.7221355452016532
2018-05-14,64,-0.13908075684189355,-0.7221355452016532
2018-05-21,65,0.6354081636110054,-0.7221355452016532
2018-05-28,54,0.7967600220386919,-0.7221355452016532
2018-06-04,75,2.474819349686639,-0.7221355452016532
2018-06-11,55,0.5063266768688522,-0.7221355452016532
2018-06-18,61,0.7483544645103839,-0.7221355452016532
2018-06-25,76,0.42565074765501104,-0.7221355452016532
2018-07-02,58,2.781387880699237,-0.7221355452016532
2018-07-09,44,1.5873841283343575,-0.7221355452016532
2018-07-16,41,-0.10681038515635627,-0.7221355452016532
2018-07-23,56,-0.9781104206658672,0.34463866277476457
2018-07-30,51,0.925841508780837,0.33447890841308436
2018-08-06,59,1.1194637388940647,-0.7221355452016532
2018-08-13,43,1.6841952433909693,-0.7221355452016532
2018-08-20,68,1.7971415442903478,-0.7221355452016532
2018-08-27,75,0.39338037596947373,-0.7221355452016532
2018-09-03,76,1.651924871705428,-0.7221355452016532
2018-09-10,49,2.474819349686639,-0.7221355452016532
2018-09-17,63,1.022652623837453,-0.7221355452016532
2018-09-24,40,0.5063266768688522,-0.7221355452016532
2018-10-01,51,-1.1071919074080163,-0.7221355452016532
2018-10-08,51,0.21589333169902064,-0.7221355452016532
2018-10-15,62,-0.8167585622381807,-0.7221355452016532
2018-10-22,78,1.5712489424915868,-0.7221355452016532
2018-10-29,75,1.474437827434975,-0.7221355452016532
2018-11-05,71,-1.5751122968483091,-0.7221355452016532
2018-11-12,78,-0.13908075684189355,-0.7221355452016532
2018-11-19,97,-0.49405484538280375,-0.7221355452016532
2018-11-26,109,-1.1071919074080163,-0.7221355452016532
2018-12-03,115,-0.8651641197664887,-0.7221355452016532
2018-12-10,108,-0.9781104206658672,-0.7221355452016532
2018-12-17,128,-0.7360826330243354,-0.7221355452016532
2018-12-24,160,-0.752217818867102,-0.7221355452016532
2019-01-07,207,-0.8328937480809473,-0.7221355452016532
2019-01-14,245,-1.3653548808923146,-0.7221355452016532
2019-01-21,215,-0.3649733586406546,-0.7221355452016532
2019-01-28,222,0.3772451901267071,-0.7221355452016532
2019-02-04,182,0.3449748184411658,-0.7221355452016532
2019-02-11,138,-0.4456492878544998,-0.7221355452016532
2019-02-18,235,-0.3488381727978839,-0.7221355452016532
2019-02-25,182,-0.17135112852743087,-0.7221355452016532
2019-03-04,157,0.3772451901267071,-0.7221355452016532
2019-03-11,134,0.2642988892273206,-0.7221355452016532
2019-03-18,109,0.006135915743022238,-0.7221355452016532
2019-03-25,97,0.3611100042839324,-0.7221355452016532
2019-04-01,100,1.1033285530512942,-0.7221355452016532
2019-04-08,108,0.651543349453772,-0.7221355452016532
2019-04-15,125,0.6838137211393094,-0.7221355452016532
2019-04-22,135,0.6676785352965388,-0.7221355452016532
2019-04-29,157,0.2804340750700912,-0.7221355452016532
2019-05-06,194,0.6676785352965388,-0.7221355452016532
2019-05-13,287,1.6196545000198947,-0.7221355452016532
2019-05-20,309,0.15135258832794204,-0.7221355452016532
2019-05-27,378,0.8290303937242252,-0.7221355452016532
2019-06-03,401,1.2646804114789847,-0.7221355452016532
2019-06-10,400,0.5708674202399269,-0.7221355452016532
2019-06-17,467,1.296950783164522,-0.7221355452016532
2019-06-24,433,1.1194637388940647,-0.7221355452016532
2019-07-01,497,-0.6392715179677235,-0.7221355452016532
2019-07-08,593,0.9742470663091449,-0.7221355452016532
2019-07-15,663,-0.0422696417852857,-0.7221355452016532
2019-07-22,646,1.296950783164522,-0.7221355452016532
2019-07-29,605,1.2808155973217512,-0.7221355452016532
2019-08-05,599,0.9419766946236117,-0.7221355452016532
2019-08-12,523,0.7967600220386919,-0.7221355452016532
2019-08-19,524,0.6838137211393094,-0.7221355452016532
2019-08-26,474,1.8294119159758893,-0.7221355452016532
2019-09-02,414,1.651924871705428,-0.7221355452016532
2019-09-09,327,2.071439703617421,-0.7221355452016532
2019-09-16,317,2.023034146089113,-0.7221355452016532
2019-09-23,301,0.3449748184411658,-0.7221355452016532
2019-09-30,261,1.748735986762044,-0.7221355452016532
2019-10-07,246,1.5389785708060495,-0.7221355452016532
2019-10-14,227,1.6035193141771282,-0.7221355452016532
2019-10-21,239,0.4579211193405483,-0.7221355452016532
2019-10-28,242,-0.7038122613387982,-0.7221355452016532
2019-11-04,308,-0.31656780111235067,-0.7221355452016532
2019-11-11,322,0.5547322343971602,-0.7221355452016532
2019-11-18,373,-0.6554067038104903,-0.7221355452016532
2019-11-25,331,-0.058404827628052346,-0.7221355452016532
2019-12-02,295,0.5870026060826975,-0.7221355452016532
2019-12-09,281,-0.058404827628052346,-0.7221355452016532
2019-12-16,257,-1.1071919074080163,-0.7221355452016532
2019-12-23,226,-0.4617844736972705,-0.7221355452016532
2019-12-30,290,-0.5585955887538824,-0.7221355452016532
2020-01-06,303,-3.1886308811251776,-0.7221355452016532
2020-01-13,343,-1.5912474826910796,-0.7221355452016532
2020-01-20,404,-0.5424604029111117,-0.7221355452016532
2020-01-27,309,0.4579211193405483,-0.7221355452016532
2020-02-03,370,-0.6392715179677235,-0.7221355452016532
2020-02-10,400,-0.026134455942515053,-0.7221355452016532
2020-02-17,380,-0.058404827628052346,-0.7221355452016532
2020-02-24,381,-0.2197566860557388,-0.7221355452016532
2020-03-02,374,-0.3649733586406546,-0.7221355452016532
2020-03-09,375,-0.20362150021297215,-0.7221355452016532
2020-03-16,389,-0.1874863143701975,-0.7221355452016532
2020-03-23,368,-0.009999270099744401,-0.7221355452016532
2020-03-30,377,0.11908221664240476,-0.7221355452016532
2020-04-06,315,1.1194637388940647,-0.7221355452016532
2020-04-13,343,0.40951556181224036,-0.7221355452016532
2020-04-20,360,0.5708674202399269,-0.7221355452016532
2020-04-27,400,1.1840044822651394,-0.7221355452016532
2020-05-04,390,0.44178593349777767,-0.7221355452016532
2020-05-11,507,1.4583026415922082,-0.7221355452016532
2020-05-18,526,0.5063266768688522,-0.7221355452016532
2020-05-25,619,0.11908221664240476,-0.7221355452016532
2020-06-01,732,1.2162748539506767,-0.7221355452016532
2020-06-08,868,1.651924871705428,-0.7221355452016532
2020-06-15,1153,0.8613007654097664,-0.7221355452016532
2020-06-22,1371,0.7806248361959253,-0.7221355452016532
2020-06-29,1460,0.19975814585624999,-0.7221355452016532
2020-07-06,1448,0.3772451901267071,-0.7221355452016532
2020-07-13,1667,-0.5263252170683451,-0.7221355452016532
2020-07-20,1729,-0.3488381727978839,-0.7221355452016532
2020-07-27,1792,1.1678692964223687,-0.7221355452016532
2020-08-03,1378,-0.5263252170683451,-0.7221355452016532
2020-08-10,1667,-0.3649733586406546,-0.7221355452016532
2020-08-17,1339,0.18362296001347933,-0.7221355452016532
2020-08-24,1287,-0.2197566860557388,-0.7221355452016532
2020-08-31,1154,1.7326008009192733,-0.7221355452016532
2020-09-07,938,0.2642988892273206,-0.7221355452016532
2020-09-14,725,-0.4617844736972705,-0.7221355452016532
2020-09-21,671,0.08681184495686747,-0.7221355452016532
2020-09-28,591,-0.49405484538280375,-0.7221355452016532
2020-10-05,605,-0.6231363321249569,-0.7221355452016532
2020-10-12,529,-0.1874863143701975,-0.7221355452016532
2020-10-19,592,-0.6392715179677235,-0.7221355452016532
2020-10-26,565,-0.30043261526958404,-0.7221355452016532
2020-11-02,440,0.05454147327133018,-0.7221355452016532
2020-11-09,408,1.022652623837453,-0.7221355452016532
2020-11-16,355,0.31270444675562853,-0.7221355452016532
2020-11-23,258,0.15135258832794204,-0.7221355452016532
2020-11-30,279,-1.1394622790935536,-0.7221355452016532
2020-12-07,228,-0.009999270099744401,-0.7221355452016532
2020-12-14,227,-0.8651641197664887,-0.6950428669038394
2020-12-21,236,-1.4783011817916931,-0.7221355452016532
2021-01-04,194,-0.3327029869551173,-0.7221355452016532
2021-01-04,194,-0.7038122613387982,-0.7221355452016532
2021-01-11,166,-1.7687345269615327,-0.7221355452016532
2021-01-18,152,-0.6392715179677235,-0.7221355452016532
2021-01-25,135,-2.769116049213193,2.5865577919188554
2021-02-01,141,-2.769116049213193,2.5865577919188554
2021-02-08,143,-1.9784919429175272,0.6832971414974368
2021-02-15,148,-1.94622157123199,-0.3021990315855395
2021-02-22,146,-1.4621659959489266,-0.23446733584100507
2021-03-01,140,-0.9458400489803298,-0.59683190807426445
2021-03-08,145,-0.7360826330243354,-0.1802819792453775
2021-03-15,129,-1.30081413752124,-0.6611770190315721
2021-03-22,120,-0.5263252170683451,-0.5731258145636773
2021-03-29,113,0.2642988892273206,-0.369930727330074
2021-04-05,102,-0.6876770754960315,-0.007566155096814582
2021-04-12,112,-0.4779196595400371,0.6494312936251696
2021-04-19,129,-0.6715418896532609,2.183554202238875
2021-04-26,84,0.13521740248517541,0.7510288372419713
2021-05-03,117,0.29656926091286184,0.8526263808587731
2021-05-10,92,-0.6554067038104903,0.8593995504332266
2021-05-17,119,-0.13908075684189355,0.9406775853266679
2021-05-24,130,0.05454147327133018,0.6765239719229833
2021-05-31,118,0.1029470307996341,1.2353104618153925
2021-06-07,137,0.6676785352965388,3.1555040361729447
2021-06-14,135,-0.0422696417852857,1.4452787186234495
2021-06-21,127,1.296950783164522,0.10080455809444053
2021-06-28,112,1.3292211548500592,0.24642770394518965
2021-07-05,104,0.6676785352965388,0.6223386153273559
2021-07-12,75,-0.3649733586406546,1.0219556202201092
2021-07-19,80,-0.17135112852743087,0.5986325218167687
2021-07-26,82,0.11908221664240476,1.3978665316022756
2021-08-02,70,-0.6070011462821903,1.4181860403256357
2021-08-09,81,-0.2520270577412761,-0.024499079032948196
